drug,protein1,protein2,protein3,protein4,protein5,protein6,protein6,protein8,protein9,protein10
Amantad,GRIN3B,GRIN2B,HTR3A,DRD3,GRIK3,GRIN2D,HTR2A,GRIK4,CHRM1,DRD1
Metroni,HPRT1,TLR7,TLR8,HTR2A,CHRM1,ADORA2A,CHRM2,ADRA2A,CHRM3,PTGS2
Almotri,HTR1A,HTR1F,HTR7,MC2R,ADRA2A,ADRA2C,SCGB1A1,HTR2B,NPY,ADRA1B
Spectin,CHRM1,CHRM2,HTR3A,SLC6A3,SCN10A,OPRM1,GRIN3A,SLC6A2,GABRA1,TOP2A
Ketotif,PDE1A,MGAM,GAA,PDE9A,ADCY5,SLC6A1,ADRA1A,HTR2A,CHRM1,CHRM3
Bupreno,OPRL1,SLC6A4,HTR3A,SLC6A2,DRD4,GRIK1,P2RY2,SSTR1,SSTR2,AGTR2
Cyclobe,SLC6A4,CHRM1,CHRM3,CHRM2,CHRM4,CHRM5,ADRA1D,ADRA1A,HTR1A,HTR2C
Phenoxy,ADRB1,ADRA1D,ADRA1B,ADRB3,CHRM2,TNNC1,HRH2,ACACA,DRD2,HTR2A
Famotid,DRD1,DRD2,HTR2A,ADRA2C,HTR2B,DRD4,DRD3,HTR1A,DRD5,ADRA2A
Misopro,PTGDR,PTGIR,HMGCR,ACHE,NR3C2,TBXA2R,PTGFR,HDAC2,ITGAL,PLA2G1B
Tiprana,PTGS2,PTGS1,PPARG,CHUK,ALOX5,IKBKB,SLC7A11,ABCC8,HTR2C,HTR1A
Mesorid,ADRA1A,DRD1,ADRA1B,HTR2C,DRD3,HTR2B,CHRM1,KCNH2,CALM1,SLC6A4
Diethyl,SLC6A4,MAOB,MAOA,SLC6A1,CHRNA3,SLC6A5,SLC18A2,SLC6A8,SLC6A9,ADRA2A
Salmete,ADRB1,ADRA1B,ADRA1A,ADRB3,ADRA1D,HTR4,REN,MYH7,PDE5A,CHRM3
Felbama,GRIN3B,GRIN2C,GRIN1,GRIK3,GRIN2D,CACNA1B,GABRA1,GABRA3,GABRA4,GRIK4
Fexofen,CHRM1,CHRM3,HMGCR,CHRM5,CHRM2,CHRM4,OPRK1,PDE4A,PDE4D,PGD
Isoniaz,ENPP1,ALPPL2,SCN5A,DNMT1,ADRA1A,HTR2A,CYP11B1,CHRM4,CHRM3,ADRA2A
Naratri,HTR7,MC2R,ADRA2C,ADRA2A,HTR2A,HTR2C,ADRA1B,HTR2B,ADRA2B,DRD2
Rizatri,HTR1A,HTR7,CYP19A1,ADRA2A,DRD2,HTR2A,ADRA2C,ADRA2B,HTR2C,HTR2B
Carbopl,TOP2A,HDAC9,ABAT,RRM1,PLG,TOP2B,CACNA1B,PTGS2,ADORA1,PTGS1
Methylp,PGR,AR,ADRA1A,ESR1,NOS2,NR0B1,ANXA1,ADRA2A,HTR2A,DRD2
Pindolo,ADRB3,HTR1D,HTR2C,MYH7,HTR4,ADRA1A,HTR1F,HTR2A,KCNH2,VEGFA
Mepivac,HTR3A,SLC6A3,SCN5A,ADRBK1,HTR1D,GRM7,IFNG,CHRNA2,GRIN3A,HTR4
Zaleplo,GABRA3,HTR1A,GABRA4,GABRG2,PDGFRA,KIT,RET,RET,HTR2A,CSF1R
Bromfen,SERPINE,CXCR1,NOS2,MMP2,SOD2,EGFR,PPARG,KCNQ3,SCN4A,CASP1
Apraclo,ADRA2B,ADRA2C,ADRA1D,ADRA1B,CA2,CA4,HRH2,PTGFR,NISCH,DRD2
Telmisa,PPARD,ACE,AGTR2,BDKRB2,P2RY12,HTR3A,PPARA,HTR1A,HTR4,CXCR4
Deslora,SLC6A2,CHRM2,SLC6A4,HTR2A,SLC6A3,CHRM1,CHRM5,CHRM3,CHRM4,HTR2C
Methyld,ADRA2C,ADRA2B,PPARG,ABCC8,ADRA1A,OPRM1,OPRK1,OPRD1,HTR2A,ADRA1D
Alosetr,PPARG,ABCC8,HTR1D,HTR1B,IL2RA,VWF,HTR1A,OPRM1,HTR4,HTR1F
Azelast,NTSR2,HTR3A,NR3C1,PTGS2,AVPR1A,AVPR2,CHRM1,S100B,S100A12,S100A13
Ezetimi,CHRM2,CHRM3,CHRM1,ABCC8,PPARG,OPRM1,OPRK1,OPRD1,REN,ADRA1A
Dipyrid,PDE4B,PDE9A,ADORA1,ADCY5,ADORA2A,ADRA1A,NT5E,PDE2A,ADRA1D,PTGS1
Telithr,NR3C1,GABRA1,KCNA1,MT-ND1,GRIA1,KCNMA1,F2,ADRA1A,TUBB,HTR2A
Lomeflo,TOP2B,CCNA2,CDK1,CHEK1,PLK1,TOP1,RAD51,HTR1B,HTR1D,PTGS2
Cyclope,CHRM3,CHRM5,CHRM2,CHRM4,GRIN2C,GRIN2B,GRIN2D,OPRK1,GRIN1,GABRA1
Ramelte,CD209,ADRB1,CHRM1,CHRM3,CHRM5,CHRM4,TGM3,CHRM2,SCNN1G,SCNN1B
Physost,BCHE,CHRM1,HTR1A,ADRA2A,DRD3,CHRNA2,DRD2,HTR2A,DRD5,HTR1D
Formote,ADRB1,ADRB3,PIK3R1,PIK3R3,MAPK1,MGAM,GAA,HTR4,ADRA1A,REN
Glycopy,CHRM2,CHRM3,CHRM5,CHRM4,GRIN2C,GRIN2B,GRIN2D,OPRK1,ADRA1A,GRIN1
Dopamin,ADRB2,ADRB1,ADRA2B,ADRA1D,ADRA2A,ADRA2C,ADRA1B,SLC6A2,SLC6A4,NOV
Rivasti,CHRNB2,CHRNA3,CHRNA4,CHRNB4,CHRNA2,CHRND,CHRNG,CHRNA5,CHRNB1,CHRNA1
Exemest,NR3C1,PGR,NR3C2,CYP17A1,AR,SULT2A1,GNGT1,PTGS2,ADRB2,ADRB1
Oxaproz,HMGCR,SERPINE,MMP2,NOS2,SOD2,EGFR,DPP4,AHR,PPARG,AR
Azathio,MGAM,GAA,POLA1,RRM1,ALOX5,PTGS2,PTGS1,ADORA2A,ADORA2B,ADORA1
Neomyci,ABCC8,KCNJ11,KCNJ1,ADRA1A,ADRA2A,DRD2,GABRA1,ADRA2B,HTR2A,ADRB2
Gabapen,CACNA1A,ADORA2A,ADORA2B,PTH,PLG,GRIN3A,GRIN2B,ITGB3,CD44,ABAT
Doxorub,TOP2B,ESR2,ESR1,CCNA2,OPRK1,OPRM1,CDK1,NR1I2,CXCL12,OPRD1
Frovatr,HTR1A,HTR1F,DRD2,CHRM1,HTR2A,SCGB1A1,NPY,HTR7,MC2R,HTR6
Hydroch,CA3,CA6,CA8,SLC12A1,SLC12A2,JUN,ARG1,RAMP1,ACE,ABCC8
Gancicl,PNP,CHRM1,CHRM2,ADORA1,CHRM3,PDE4B,ADORA2A,PDE4A,HTR2A,PTGS2
Hydroxy,GABRA1,BDKRB2,GABRA3,GABRA4,NPR1,HRAS,CHRNA7,GRIK2,GRIA2,TOP2A
Letrozo,HTR1B,HTR1D,HTR1F,CYP17A1,RRM1,POLA1,SULT2A1,GNGT1,DLD,CHRM1
Busulfa,GRM1,GRM5,GRM3,GRM2,GRIN3A,GABRA1,GRIK1,CA2,TUBB,ABAT
Ketopro,SERPINE,NOS2,MMP2,CXCR4,SOD2,EGFR,CASP1,DDAH2,MGAM,GAA
Metyrap,CYP11A1,ADRA1A,ADRA2A,OPRM1,OPRD1,GRIN3A,FDX1,CHRNA4,CHRNB4,CHRNA5
Cinacal,MAOB,CHRM2,CHRM1,CHRM5,CHRM4,KCNH2,SLC6A3,BCL2,SLC6A2,ADRA2C
Clobeta,AR,NR3C2,ANXA1,NR0B1,NOS2,ATOX1,RSL24D1,ADRA1A,SMO,PTGS2
Balsala,PPARD,CYP19A1,CYP11A1,PPARA,IFNG,SERPINE,NOS2,MMP2,SOD2,ADRB1
Minocyc,CCL2,PTGS1,IL6,PGF,PTGS2,BCL2,CASP7,IFNG,TNF,NOS2
Guanfac,SLC12A1,GABRA1,GABRA3,CHRNA7,GRIA2,CHRNA4,GABRA4,ADRA2C,ADRA2B,GRIK2
Bethane,CHRM1,CHRM3,CHRNA2,HRH2,CACNA1D,NR3C2,CACNB2,CACNA1S,CACNA1F,CACNB3
Felodip,CACNA1F,CACNB4,CACNA1B,CACNB3,CACNA1G,CACNA1A,PDE4A,MYH11,PDE4D,PDE4B
Mycophe,IFNB1,GMPR,SMO,CHRM2,RAC1,GSS,CHRM1,FKBP1A,TOP2A,CHRM3
Ketocon,NOS2,KCNN2,NOS3,KCNH2,KCNN4,KCNMB1,ADRA1A,CHRM1,CHRM4,CHRM5
Irbesar,ACE,AGTR2,BDKRB2,P2RY12,FOS,CXCR4,CCR5,KCNMA1,CA2,CA4
Topotec,RRM1,POLA1,DCK,CHEK1,PLK1,TUBB,TOP2A,TUBA4A,PDGFRB,KDR
Probene,SLC22A5,SLC22A4,KCNJ1,PTGS1,PTGS2,LTA,INCENP,SST,ABCC8,SLC12A1
Procain,PPARG,PTGS1,PTGS2,ALOX5,SCN10A,AURKB,MYH11,CYP11A1,CYP19A1,SCN2A
Toltero,OPRM1,OPRK1,OPRD1,SLC6A4,TACR1,SLC6A2,PCSK2,ADRA1A,ADRA1D,ADRA1B
Selegil,SLC6A3,SLC6A2,SLC18A2,SLC6A4,ADRA2A,ADRA2C,ADRA2B,BCL2,COMT,HTR2A
Fenofib,PPARG,PPARD,ACCN1,HTR2B,MMP7,TPH1,TLR4,ANXA5,NDUFB3,AHR
Thalido,PTGS1,SERPINE,NOS2,IL6,CASP3,CDH5,TNFSF11,CCND1,IFNG,TGFB3
Melphal,TOP2A,TOP2B,PPARG,ABCC8,ACE,MGAM,GAA,OPRK1,PTGS2,OPRD1
Memanti,GABRA1,GRIN1,GABRG2,GRIN3B,DRD2,GABRB2,GRIK3,GABRA4,GABRD,GABRB3
Gatiflo,TOP2A,ADRA1A,ADRA2A,HTR2A,DRD2,SCN5A,TOP2B,CHRM2,CHRM1,CHRM3
Lubipro,NR3C1,AGTR1,ANXA1,DPP4,SMO,OPRK1,HTR1B,HTR2C,CHRM1,HTR1A
Fluocin,ANXA1,IMPDH2,NR3C2,PGR,SLC12A4,RSL24D1,KIF2C,CRH,ADRA2A,AR
Abacavi,ADORA2A,ADORA2B,POLA1,RRM1,RRM2B,RRM2,POLE2,PNP,SLC6A4,PDE5A
Ibuprof,PPARG,SERPINE,NOS2,MMP2,SOD2,EGFR,CASP1,GLO1,MAPK3,MAPK1
Praziqu,MTNR1B,MTNR1A,HTR3A,PTGS2,NFKB1,FGFR2,TNF,SLC6A4,SLC6A2,HTR1B
Norflox,TOP2B,CCNA2,RRM1,CXCL12,FGB,CHEK1,FGA,FGG,EGF,FGF2
Amoxici,PTGS1,PTGS2,SLC6A2,DRD2,AR,SLC6A3,SLC6A4,ADRA1A,SCN5A,OPRM1
Oxybuty,CHRM5,CHRM4,PTGS2,PTGS1,GRIN2C,GRIN2B,GRIN2D,OPRK1,HTR2A,DRD2
Isoprot,ADRA1A,ADRA1D,ADRA1B,MAPK3,MYH7,ADRA2A,ADH1A,HRH2,ADRA2B,ADRA2C
Glipizi,KCNJ1,ABCC9,PPARD,KCNJ11,PPARA,ABCC2,ITGB2,ADRA1A,BGLAP,PTGS2
Clonaze,GLRB,GLRA2,MKL1,HTR1A,PTGDR,RARA,GHRHR,RARB,RARG,GABBR1
Prometh,ADRA1B,DRD1,DRD3,HTR2C,MGAM,ADRA1D,GAA,TNNC1,TNNC2,HRH2
Atazana,ACE,HTR2A,ADRA1A,SLC6A4,ADRA2A,SLC6A2,HTR1A,PTGS1,ADRB2,PTGS2
Fludara,ADORA1,ADORA2A,ADORA2B,RRM2,RRM2B,TYMS,PNP,BDKRB2,POLE3,POLE
Diphenh,GRIN3A,ADRA1A,GRIN3B,GRIN1,GRIN2D,ADRA1B,SLC6A3,ADRA1D,SLC6A4,SLC6A2
Atorvas,LDLR,ITGB2,PVR,PPARA,ITGAL,HDAC2,C1S,PPARG,MMP20,MMP20
Tegaser,ADRA2A,ADRA1A,HRH2,HTR7,CAMK4,PPP3CA,SLC6A4,DRD1,GABRA1,GABRB1
Vigabat,CACNA1A,BCHE,CACNA1B,SLC6A2,ATP5B,GABBR2,NQO2,PLG,ADRA1A,ACHE
Strepto,CHRM1,CHRM2,CHRM3,KCNA1,GABRA1,MT-ND1,GRIA1,KCNMA1,NR3C1,ADRA1A
Orlista,PNLIPRP,MGAM,GAA,CANT1,LPL,CYTH2,ACE,ADH5,CHRM2,CHRNA2
Emedast,NTSR2,TLR7,S100B,S100A12,ADRA1A,PTGFR,PDE5A,PDE10A,PDE4A,KCNH2
Pilocar,CHRM5,CHRM4,ADRA2B,HRH2,SLC6A3,HTR1A,SLC18A2,CHRNB2,CHRNA3,CHRNA4
Benzoca,SLC6A3,GRIN3A,HTR3A,SCN5A,CHRNA2,ADRA1A,ADRA2A,HRH2,HTR2A,IFNG
Primaqu,KRT8,NQO1,GRIN3B,GRIN3A,SCN10A,GRIN1,GRIN2D,TLR9,ADRB1,ADRB2
Ilopros,PDE9A,PTGER2,PTGFR,PDE1A,TBXA2R,ADCY5,PTGDR,GP9,TUBB1,MGAM
Fluvast,NR3C2,DPP4,AHR,PTGS2,ADRA1A,ADRA2A,ADRB1,PTGS1,ADRB2,HTR2A
Lefluno,FGA,FGB,FGF2,EGF,PTK2,MAOB,MAOA,TUBA4A,PDE4A,PLAT
Rosuvas,LDLR,ANPEP,PTGS2,AHR,ADRA1A,ADRB2,PTGS1,HTR2A,CYP17A1,CHRM2
Pimozid,HTR2A,DRD4,CHRM1,HTR1A,DRD1,ADRA1A,TNNC1,TNNC2,ADRA2A,CHRM2
Capecit,CMPK1,RRM1,TUBB1,BCL2,PRNP,VDR,RB1,PTGS2,PYGM,MDM2
Sertral,SLC6A2,HTR2A,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,DBH,SLC6A1,SLC18A2
Sibutra,DBH,SLC6A5,SLC6A8,MTNR1B,MTNR1A,MAOB,MAOA,ADRA2A,SLC6A1,ADRA2C
Levocab,SLC6A4,SLC6A2,MMP25,SCN4A,GRIN2B,OPRK1,GRIN1,GRIN2D,GRIN2C,S100B
Miconaz,NOS1,MMP12,CDA,HMOX1,CHRNA2,DHFR,CALCR,APRT,KCNE1,CXCL10
Cefurox,PTGS2,CHRM1,CHRM2,PTGS1,HTR2A,ADRB2,CHRM3,SLC6A2,SLC6A4,ADRA1A
Papaver,PDE4D,PDE4A,PDE5A,PDE2A,NQO2,KRT7,PDE1A,CHRM1,CHRM3,CHRM2
Chlorph,CHRM3,CHRM1,CHRM2,CHRM5,CHRM4,DBH,SLC6A1,SLC6A5,SLC6A9,KCND3
Nifedip,CACNA1F,CACNB4,CACNB3,KCNA4,CACNA1G,SCN5A,CACNA1B,CACNA1A,TNNC1,TNNC2
Atovaqu,MTNR1B,MTNR1A,ACE,ACE2,SLC12A1,ATP1A1,DHFR,SCNN1G,SCNN1B,SCNN1A
Amiodar,ADRB2,CACNA1G,ADRB3,HTR4,MYH7,TPO,SCN5A,APRT,MMP13,FDX1
Diazoxi,CA3,CA4,SLC12A1,KCNJ8,CA12,CA9,CA8,SLC12A2,ARG1,ATP2A1
Gliclaz,ABCC9,PGF,PDE4A,PDE4B,PDE4D,PGD,ABCC2,CCL2,KCNJ11,KCNJ1
Dutaste,DLD,SCN10A,AR,AHR,DLD,ADRB2,ADRB1,DRD2,GABRA1,PTGS2
Econazo,KCNN2,NOS2,NOS3,KCNMA1,KCNN4,KCNH2,KCNMB1,CHRM1,CHRM2,CHRM3
Bicalut,PGR,NR3C2,NR3C1,ESR1,TOP2A,TOP2B,CALM1,DRD2,DRD1,AHR
Rabepra,OPRM1,OPRD1,OPRK1,ADRA2A,HTR2A,HTR2C,CHRM3,PTGS2,CHRM1,HTR1D
Prednic,ANXA1,NR3C2,AR,SMO,ATOX1,RSL24D1,CRH,RXRB,RARA,RARB
Pioglit,PPARA,PPARD,ESRRA,ESRRG,SLC29A1,ITGB2,PTGS2,ADRA1A,AGTR1,ADRB2
Carvedi,ADRB3,HTR1B,HTR1A,MYH7,REN,HRH2,ADRA1D,HTR4,PGF,SELE
Cefadro,PTGS2,PON1,PTGS1,CHRM1,GABRA1,GABRA3,SLC6A2,CHRM2,CHRM3,SCN5A
Micafun,OPRM1,ACE,OPRK1,HTR3A,HTR1A,ACE2,ADRA2A,PTGS2,HTR1B,TOP2A
Doxepin,SLC6A3,DRD3,DRD4,HTR6,S100B,S100A1,HTR1D,S100A2,DBH,S100A12
Amifost,ALPP,ADRA1A,ADRB1,SHMT1,DRD2,ADRB2,CES1,DRD3,POLE4,KCNH2
Flavoxa,CHRM3,CHRM5,CHRM4,SLC6A2,IMPDH2,HTR2A,S100A1,S100B,GABRA1,S100A13
Nefazod,HTR2B,GABRA1,ADRA1D,MT-ND1,GRIA1,KCNMA1,ADRA2B,DBH,SLC6A1,ADRB1
Cefproz,CHRM1,ADRA1A,PTGS2,PTGS1,GABRA4,GABRA3,OPRM1,CHRM2,GABRA1,PON1
Desipra,ADRA1D,HTR2C,SLC6A3,ADRB3,HTR1A,MYH7,ADRA1B,HTR4,HTR2B,HRH2
Bupropi,SLC6A4,ADRA2A,ADRA2C,HTR1A,HTR2A,ADRA2B,DRD1,DRD4,HTR1D,HTR1B
Trimetr,TYMS,EGFR,ADRA1A,NR1I2,ADRA1B,CD44,SLC16A1,ADRA1D,SLC12A1,SLC12A4
Bretyli,MAOB,MAOA,ATP2A1,KCNH2,ADRA2A,SCN5A,ADRB1,SLC6A3,CACNA1C,ADRB2
Halotha,GRIA1,KCNA1,KCNJ5,GABRA3,CALM1,GRIN2D,GABRA4,GRIN1,ACCN2,GRIK3
Chlorop,SLC6A2,GRIN3B,GRIK3,BCHE,CHRNA2,SCN5A,SLC6A4,ACHE,GRM7,GRIN2D
Terazos,ADRB1,ADRA2A,ADRB2,HRH2,HRH4,HTR6,APRT,ADRB3,HTR7,MTNR1B
Ofloxac,TOP2B,RRM1,CDK1,CXCL12,PDE4A,PDE4B,PDE4D,PLAT,PTGER1,PTGIR
Itracon,HTR2A,ADRA1A,HTR2C,HTR1A,ADRA2A,SLC6A4,ADRA1B,SLC6A2,SLC6A3,CHRM1
Procarb,STMN4,SCN5A,DNMT1,PTGS2,TNF,FGFR2,P2RY12,PTGS1,DRD2,HTR2A
Arsenic,CHUK,AKT2,FOS,PTGS2,NFKB1,ATP1A1,FGF2,PTGS1,CDK4,GSK3B
Orphena,CHRM1,SLC6A3,GRIN2C,GRIK3,CHRM2,GRIN2B,GRM7,CHRM3,GRIK4,IL3
Phenoba,GRIK1,GRIK3,GABRD,CHRNA2,GRIA4,GRIK5,CHRNB2,PTGS2,PTGS1,CHRNA3
Idarubi,TOP2B,CCNA2,RRM1,OPRK1,OPRM1,CDK1,CXCL12,OPRD1,CHEK1,PLK1
Ifosfam,POLA2,PGD,MGAM,GAA,ADRB2,ADRA2C,ADRA2B,ADRA2A,CALM1,ADRA1A
Propafe,ADRB2,ADRB1,SCN4A,CACNA1C,KCNK9,SCN10A,MYH11,ELN,SCN2A,HTR2A
Naloxon,OPRL1,AR,ESR2,TUBB1,TUBB,P2RY2,GRIK1,NTRK2,FPR1,ESRRA
Domperi,DRD4,CHRM1,GABRA1,GABRG1,GABRB2,GABRB3,GABRA3,GABRA4,GABRB1,GABRR2
Fluoxym,NR3C2,PGR,ESRRA,ESRRG,ATOX1,AHR,RSL24D1,GABRA1,NR0B1,ANXA1
Pergoli,HTR1F,HTR7,MC2R,SLC6A4,HRH2,HTR4,NOV,MAOB,ADRB1,MTNR1B
Ciclopi,RARA,RARB,RARG,RXRB,PDE4B,TNF,SCNN1G,SCNN1B,ADRB2,ADRA2A
Desflur,KCNA4,GRIA2,GRIA4,GABRA3,GABRA4,ACCN2,KCNMA1,GRIN2C,UQCRQ,GABRG2
Clindam,ACE,CHRM3,CHRM1,PTGS2,PTGS1,HTR1A,OPRK1,ADRA2A,HTR2A,NR3C1
Acebuto,ADRB3,MYH7,HTR1A,HTR4,HTR1B,REN,ADRA1B,SCN5A,KCNH2,MMP13
Brinzol,CA3,CA8,PTGFR,ARG1,CA6,SLC22A1,SLC22A6,CA9,FDX1,MYH14
Flecain,CHRM3,CHRM1,CHRM2,SCN2A,KCNK9,KCND3,HTR4,DRD2,MYH11,CACNA1C
Estramu,PGR,AR,KCNMA1,TH,ACHE,ESRRA,BCHE,CCKBR,SLC18A2,PPP2CA
Zopiclo,GABRD,GABRA4,GABRG2,GABRB2,GABRB3,GABRG1,GABRR2,SLC6A1,HTR1A,GABRB1
Bromocr,HTR1F,SLC6A4,SLC6A2,HTR4,NOV,MTNR1B,ADRB1,MTNR1A,SLC6A3,ADCY5
Rifapen,NR1I2,ABCC8,HSP90AA,HSP90B1,HTR2A,AGTR1,TUBB,CHRM1,HTR1A,CHRM3
Nadolol,ADRB3,MYH7,HTR4,OPRK1,OPRM1,OPRD1,REN,MMP13,HTR6,RARA
Mitoxan,ADRB1,ADRB2,TOP2B,RRM1,CCNA2,KCNH2,TOP1,CDK1,CHEK1,CXCL12
Flumaze,GABRB2,GABRA3,GABRG1,GABRA4,GABRG3,GABRD,GABRB3,GABRR1,HTR3A,ATP1A1
Lomusti,PDE1A,DRD2,DRD3,GABRA3,GABRA4,GRIA2,GRIK2,CHRNA7,OPRD1,GABRA1
Levobun,ADRB3,MYH7,CA2,CA4,HTR4,SCN5A,KCNH2,MMP13,ADRA2A,HRH2
Clarith,ADRA1A,SLC6A4,HTR1A,PTGS2,ADRA2A,ADRA1B,SLC6A3,PTGS1,SLC6A2,ADRB2
Ceftria,MPO,PTGS2,PTGS1,CHRM2,CHRM3,CHRM1,SLC6A4,SLC6A2,HTR2A,ADRA1A
Metipra,ADRB3,MYH7,PLG,HTR4,RARA,RARB,RXRB,REN,HRH2,HTR6
Estazol,GABRA4,TSPO,GLRB,GLRA2,GHRHR,HTR1A,PTGDR,GABBR1,IL6R,CSF2RA
Finaste,PTGS1,CACNA1G,AR,GABRA4,GABRA3,CHRNA7,GRIA2,GRIK2,CHRNA4,GABRA1
Anastro,HTR1D,HTR1F,HTR1B,CYP17A1,CYP11A1,GNGT1,ADRA2A,CHRM1,ADRA1A,HTR1A
Halofan,CACNA1C,KCNK1,KCNJ11,SLC6A4,HTR3A,CASR,APRT,DRD2,DRD3,DRD1
Dantrol,SCN5A,AR,ADRA1A,PDE5A,NPY,CHRM2,CHRM1,HTR2A,ADRA2A,GABRA1
Rifaxim,VDR,PTGS1,ABCC2,TUBB,HSP90AA,HSP90B1,TYR,CYP2C9,CYP1A2,ABCB11
Ketamin,SLC6A3,SLC6A2,GRIN3B,DRD3,OPRM1,GRIK3,OPRD1,SLC6A4,HRH2,NPY2R
Budeson,NR3C2,PGR,AR,ATOX1,ADORA1,PDE4A,PDE4B,NT5E,ADRB2,RSL24D1
Aminoph,PDE4A,PDE4B,ADORA2A,PDE4D,PDE5A,ADORA2B,RYR1,ITGB3,NT5E,ADRB2
Quetiap,HTR1F,HTR2B,MC2R,HRH2,SLC6A4,SLC6A2,HRH4,HTR4,NOV,ADRB1
Mivacur,CHRM1,ACHE,CHRM4,CHRNA4,KCNN2,CHRM5,CHRNA7,CHRNA3,HDAC7,CHRNA5
Paclita,TP53,TOP2A,FARSA,AKT1,BCL2L1,NR3C1,CACNB2,PARP1,FKBP1A,CASP3
Pemolin,ADRA1A,ADRB2,ADRA2A,CHRM1,ADRB1,BCHE,HTR1A,SLC6A2,HTR2A,GABRA3
Saquina,VEGFA,ABCC8,HTR2A,SLC6A4,ADRA1A,LHCGR,GNRHR,CHRM3,HTR1A,ADRA2A
Metoclo,DRD3,CHRM3,CHRM5,CHRM4,DRD4,DRD1,DRD5,CHRM2,ADRA2A,HTR2C
Dexamet,ANXA2,NR3C2,AR,ANXA3,ESR1,NOS3,NAE1,RAP2A,NOS1,ESR2
Sevoflu,KCNA4,GRIA2,GRIA4,GABRA3,GABRA4,GABRB2,GABRG2,ACCN2,SNAP25,GRIN2C
Aripipr,HTR1F,ADRA1D,SLC6A4,HTR2B,MC2R,HTR4,SLC6A2,HRH2,ADRB2,ADRB1
Gemfibr,PPARD,PPARG,PTGS1,CNR1,CNR2,ANPEP,PTGS2,TLR4,ANXA5,GABRA1
Clomipr,SLC6A3,CHRM2,ADRA1A,ADRA1D,CHRM4,CHRM1,CHRM5,HTR1A,CHRM3,KCND2
Isocarb,ABAT,SLC6A4,CHRM1,ADRA1A,HTR2A,SLC6A2,PTK2B,HTR1A,DRD2,ADRA2A
Docetax,TP53,BCL2L1,AKT1,FARSA,NR3C1,TYMS,CASP3,MAPK1,FOS,MAPK3
Iodixan,FGA,FGB,FGG,EGF,ADRB1,AVPR1A,AVPR2,ADRA2A,OPRK1,OPRD1
Olsalaz,PTGS2,PPARG,ALOX5,IL2,TGFB1,TNF,PDE4B,ICAM1,SCN10A,PTGS1
Dasatin,CSF1R,HCK,LYN,PDGFRA,CSK,GRB2,FLT3,EPHA7,RET,RET
Aliskir,OPRK1,OPRM1,OPRD1,CTSD,NPPB,ADRA2A,ADRA2C,ADRA2B,ADRB2,SLC18A2
Desonid,SMO,ANXA1,NR3C2,AR,ATOX1,RSL24D1,CRH,PGR,RXRB,RARB
Sitagli,GABRB1,GABRB3,GABRG3,GABRA3,GABRR2,GABRA1,GABRD,GABRB2,GABRG2,GABRA4
Posacon,SLC6A4,HTR2A,HTR2C,HTR1A,ADRA2A,ADRA1B,ADRA1A,SLC6A2,TACR1,HTR1D
Darunav,AVPR2,ADRA2A,AVPR1A,HTR2A,HTR3A,HTR2C,SLC6A4,CHRM2,SLC6A2,HTR1B
Sunitin,MTOR,LYN,SFTPA1,CUBN,FGF4,PIK3CA,DPP4,HMGCR,COX5A,IFNB1
Varenic,CHRNA2,CHRNB2,CHRNA1,CHRM2,SLC6A4,SLC6A2,HTR1A,HTR1D,HTR1B,CHRNB4
Hydrala,TLR7,TLR9,TLR8,ABAT,HDAC9,GSTA2,TNF,CA2,KCNMA1,CA4
Nelarab,ADORA2B,ADORA1,DPP4,RRM2,RRM2B,RRM1,POLE,POLE4,POLE2,TUBB3
Pirbute,MYH7,HTR4,ADRA1A,ADRB3,SLC6A2,ACHE,SLC18A2,REN,HRH2,SCN5A
Fosampr,AVPR2,AVPR1A,ADRA1A,ADRA2A,HTR2A,NR3C1,HTR1B,F2,SLC6A4,ADRA1B
Fosphen,KCNK9,ELN,SCN3A,SCN4A,SCN2A,CACNA1C,LTC4S,HTR1D,GABRA3,GABRA1
Polythi,SLC12A1,CA2,KCNMA1,CA4,CA9,CA12,ABCC8,ACE2,CA3,SLC12A2
Cefazol,PTGS2,PTGS1,TOP2A,ADRA2A,OPRK1,GABRA1,MPO,HTR2A,ACHE,HTR2C
Cefoper,PON1,CHRM2,ADRA2A,PPARG,CHRM1,CHRM3,HTR3A,GABRA1,PTGS1,PDE4B
Cefotet,PON1,PTGS1,TOP2A,GABRA1,DHFR,OPRK1,GABRA3,ABCC8,PTGS2,DRD2
Cefoxit,PON1,PTGS2,PTGS1,HTR3A,TOP2A,HTR2A,SLC6A3,GABRA3,GABRA1,SCN5A
Ceftizo,MPO,PTGS2,PTGS1,DRD2,DHFR,OPRK1,TOP2A,HTR2C,SLC6A2,ADRA2A
Pancuro,CHRM1,HTR3A,CHRM4,CHRNA4,KCNN2,CHRM5,CHRNA7,BCHE,HDAC7,CHRNA5
Cilazap,ACE2,AGTR2,MYH7,ADRA1A,ADRA2A,ADRB2,AGTR1,PTGS2,ADRB1,ADRA1B
Lithium,SLC6A4,AOC3,SLC6A3,GRIA1,CTNNB1,HSPA5,SLC6A2,GSTM4,DAPK1,ADRA2C
Iohexol,REN,ADRA1A,ADRA2A,ADRB2,NPR1,AVPR1A,AVPR2,ADRB1,ADRA2B,ADRA2C
